"Adipose...Subcutaneous" "Adipose...Visceral..Omentum." "Adrenal.Gland" "Artery...Aorta" "Artery...Coronary" "Artery...Tibial" "Brain...Anterior.cingulate.cortex..BA24." "Brain...Caudate..basal.ganglia." "Brain...Cerebellar.Hemisphere" "Brain...Cerebellum" "Brain...Cortex" "Brain...Frontal.Cortex..BA9." "Brain...Hippocampus" "Brain...Hypothalamus" "Brain...Nucleus.accumbens..basal.ganglia." "Brain...Putamen..basal.ganglia." "Breast...Mammary.Tissue" "Cells...EBV.transformed.lymphocytes" "Cells...Transformed.fibroblasts" "Colon...Sigmoid" "Colon...Transverse" "Esophagus...Gastroesophageal.Junction" "Esophagus...Mucosa" "Esophagus...Muscularis" "Heart...Atrial.Appendage" "Heart...Left.Ventricle" "Liver" "Lung" "Muscle...Skeletal" "Nerve...Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin...Not.Sun.Exposed..Suprapubic." "Skin...Sun.Exposed..Lower.leg." "Small.Intestine...Terminal.Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole.Blood"
"ENSG00000228589" 830.757142857143 874.537444933921 1194.63448275862 938.642857142857 984.541353383459 895.259036144578 804.035714285714 776.247863247863 588.52380952381 471.32 686.90350877193 839.472222222222 650.691489361702 856.375 789.221238938053 686.19587628866 910.373831775701 1780.52542372881 1020.16901408451 725.530201342282 850.494897959184 671.928104575163 732.101398601399 715.267206477733 683.164948453608 582.252293577982 811.55462184874 986.646875 456.662790697674 924.424342105263 751.59793814433 970.169590643275 822.669902912621 726.698113207547 604.2 634.543417366947 749.295454545455 987.384615384615 779.362694300518 588.354651162791 1073.9133126935 924.228915662651 760.708333333333 510.936386768448
"ENSG00000229044" 128.231428571429 108.220264317181 138.841379310345 119.111607142857 126.112781954887 142.418674698795 299.119047619048 185.555555555556 210.942857142857 171.08 261.219298245614 294.833333333333 222 307.75 249.814159292035 177.721649484536 127.92523364486 212.254237288136 214.003521126761 123.61744966443 105.581632653061 126.986928104575 98.993006993007 138.68016194332 77.2731958762887 58.2522935779817 37.1680672268908 105.03125 79.6372093023256 156.131578947368 102.752577319588 52.8771929824561 126.699029126214 104.660377358491 112.684 111.016806722689 92.7840909090909 95.3846153846154 87.3419689119171 340.052325581395 114.034055727554 125.228915662651 107.34375 54.2722646310433
"ENSG00000229388" 19.6257142857143 20.7709251101322 17.6275862068966 22.5357142857143 26.3383458646617 17.7198795180723 14.3214285714286 19.3504273504273 7.32380952380952 6.736 14.1929824561404 12.962962962963 20.1914893617021 19.71875 20.6902654867257 19.5670103092784 16.9485981308411 8.20338983050847 8.84859154929577 19.503355704698 11.9030612244898 14.7647058823529 6.32517482517482 14.5344129554656 31.6649484536082 32.6880733944954 12.327731092437 9.34375 78.5186046511628 37.6611842105263 14.8350515463918 10.4093567251462 38.6990291262136 13.1698113207547 7.672 8.21008403361344 10.2386363636364 11.2980769230769 9.31088082901554 30.1918604651163 11.4148606811146 16.9759036144578 11.7916666666667 2.72773536895674
"ENSG00000229447" 20.8285714285714 13.7929515418502 13.1793103448276 14.7901785714286 16.0526315789474 13.0451807228916 6.04761904761905 9.1025641025641 38.6857142857143 36.544 8.20175438596491 7.43518518518519 8.65957446808511 9.3125 8.17699115044248 6.29896907216495 24.3224299065421 22.728813559322 7.55633802816901 14.4429530201342 13.8316326530612 14.1830065359477 11.1958041958042 12.3967611336032 14.2010309278351 8.00917431192661 7.36134453781513 21.54375 8.41162790697674 35.8059210526316 29.3917525773196 9.92397660818713 17.1650485436893 19.6981132075472 23.188 22.1764705882353 19.0340909090909 17.1634615384615 10.6735751295337 13.8837209302326 21.594427244582 28.710843373494 24.0625 5.51399491094148
"ENSG00000229994" 2011.33428571429 1904.8986784141 1595.57931034483 1593.97321428571 1759.86466165414 1824.50903614458 716.392857142857 841.589743589744 966.161904761905 687.328 602.166666666667 702.777777777778 722.914893617021 955.802083333333 993.194690265487 816.144329896907 2251.79439252336 4384.33050847458 2416.44366197183 2447.41610738255 1717.02040816327 2124.82352941176 1743.47202797203 2056.52226720648 1154.92783505155 960.490825688073 697.966386554622 1381.828125 994.137209302326 1720.82236842105 5327.9175257732 2077.2865497076 1949.77669902913 2013.49056603774 2116.436 1847.32212885154 1493.06818181818 1623.33653846154 1469.77202072539 957.28488372093 1816.66253869969 3019.44578313253 2135.86458333333 475.318066157761
"ENSG00000230163" 88.2942857142857 71.7224669603524 113.448275862069 66.5044642857143 82.9473684210526 87.1295180722892 30.8333333333333 31.8632478632479 54.9809523809524 52.384 31.2543859649123 29.6759259259259 25.2872340425532 48.9895833333333 35.1946902654867 29.9175257731959 80.5046728971963 44.3728813559322 44.3802816901408 73.5436241610738 101.561224489796 83.4575163398693 70.3076923076923 95.2914979757085 44.6752577319588 38.045871559633 74.4957983193277 94.475 26.353488372093 91.0888157894737 76.1649484536082 48.0409356725146 109.660194174757 70.3018867924528 73.7 84.6414565826331 114.420454545455 107.019230769231 63.720207253886 66.4941860465116 97.2414860681115 81.0843373493976 63.9479166666667 42.0687022900763
"ENSG00000230424" 101.548571428571 107.022026431718 98.3586206896552 90.9508928571429 93.6240601503759 79.4728915662651 67.1666666666667 68.042735042735 97.8285714285714 83.192 54.2543859649123 69.1111111111111 59.8936170212766 76.6458333333333 65.7345132743363 62.5876288659794 104.906542056075 164.194915254237 274.778169014084 82.3758389261745 71.2602040816327 82.1111111111111 63.5874125874126 88.6315789473684 114.20618556701 84.9724770642202 34.2352941176471 83.440625 88.7116279069767 94.3782894736842 128.082474226804 55.5204678362573 76.3883495145631 81.4056603773585 70.724 71.9187675070028 65.875 63.9423076923077 64.6735751295337 104.063953488372 89.6965944272446 111.120481927711 80.1666666666667 30.2977099236641
"ENSG00000231344" 3.52285714285714 3.86343612334802 2.43448275862069 2.83482142857143 3.16541353383459 2.6355421686747 1.33333333333333 1.35897435897436 1.44761904761905 1.32 0.991228070175439 1.01851851851852 1.07446808510638 2.17708333333333 1.09734513274336 1.01030927835052 3.11214953271028 3.33050847457627 2.55633802816901 2.57718120805369 2.60204081632653 3 4.08041958041958 2.65991902834008 1.45876288659794 1.22935779816514 2.03361344537815 4.78125 1.01395348837209 2.39144736842105 2.28865979381443 1.62573099415205 11.8834951456311 3.52830188679245 3.78 3.12885154061625 2.21590909090909 2.80769230769231 2.2279792746114 5.82558139534884 5.1702786377709 2.46987951807229 3.8125 1.13486005089059
"ENSG00000235912" 18.8428571428571 21.2599118942731 30.4275862068966 17.6026785714286 19.7368421052632 16.7469879518072 36.0833333333333 32.8974358974359 28.6761904761905 22.232 30.2631578947368 34.3240740740741 23.4574468085106 34.7916666666667 35.7964601769912 31.5670103092784 20.3644859813084 61 43.2605633802817 17.2953020134228 21.2295918367347 16.562091503268 28.5174825174825 15.7854251012146 25.8556701030928 26.3761467889908 15.1428571428571 21.303125 24.0023255813954 17.5822368421053 24.1340206185567 12.8245614035088 32.5728155339806 16.122641509434 16.496 14.3669467787115 23.7613636363636 25.6538461538462 17.0362694300518 45.0116279069767 22.0495356037152 19 22.40625 4.53435114503817
"ENSG00000236065" 52.8114285714286 40.215859030837 24.951724137931 26.1383928571429 29.9548872180451 26.539156626506 35.6666666666667 36.3162393162393 129.4 126.488 46.5175438596491 46.3333333333333 44.4468085106383 55.6354166666667 34.7256637168142 42.7731958762887 46.214953271028 43.7627118644068 27.2147887323944 26.5234899328859 21.219387755102 23.2483660130719 11.6853146853147 26.6153846153846 48.0824742268041 46.2889908256881 10.6806722689076 25.703125 67.2255813953488 50.4934210526316 36.0824742268041 10.327485380117 36.252427184466 22.3207547169811 18.704 18.9383753501401 19.8181818181818 11.9519230769231 17.1088082901554 136.575581395349 34.5108359133127 31.3012048192771 21.7708333333333 10.529262086514
"ENSG00000236528" 137.202857142857 150.383259911894 733.91724137931 200.879464285714 183.87969924812 146.930722891566 127.166666666667 110.205128205128 151.2 146.248 153.80701754386 126.916666666667 87.8297872340426 162.666666666667 142.716814159292 81.4226804123711 171.546728971963 331.703389830508 351.742957746479 178.993288590604 127.428571428571 155.424836601307 422.034965034965 166.655870445344 67.9020618556701 43.3761467889908 63.5714285714286 185.965625 38.9883720930233 267.391447368421 916.381443298969 108.409356725146 173.728155339806 216.103773584906 561.04 649.15406162465 224.727272727273 277.980769230769 176.430051813471 3040.52325581395 153.312693498452 403.349397590361 391.458333333333 61.4605597964377
"ENSG00000236782" 465.354285714286 693.264317180617 581.206896551724 425.959821428571 531.766917293233 355.096385542169 435.690476190476 366.564102564103 331.72380952381 288.8 414.175438596491 479.101851851852 369.904255319149 555.5 375.433628318584 381.113402061856 624.864485981308 978.779661016949 1150.43309859155 446.644295302013 461.872448979592 434.196078431373 539.269230769231 445.242914979757 417.144329896907 454.01376146789 644.915966386555 501.859375 1103.89534883721 445.470394736842 644.907216494845 718.707602339181 544.699029126214 643.377358490566 578.388 503.980392156863 415.136363636364 546.173076923077 583.880829015544 470.639534883721 610.244582043344 460.048192771084 381.958333333333 151.582697201018
"ENSG00000236810" 705.074285714286 660.440528634361 646.096551724138 474.65625 598.067669172932 502.418674698795 403.904761904762 414.222222222222 799.809523809524 660.176 394.491228070175 424.222222222222 371.010638297872 466.770833333333 432.238938053097 377.79381443299 691.719626168224 694.677966101695 866.739436619718 576.771812080537 556.729591836735 556.261437908497 605.153846153846 601.380566801619 445.69587628866 439.692660550459 537.218487394958 709.71875 523.920930232558 604.391447368421 755 583.53216374269 773.572815533981 773.764150943396 667.616 729.137254901961 600.113636363636 650.557692307692 795.082901554404 686.226744186047 740.811145510836 699.975903614458 603.09375 182.241730279898
"ENSG00000237200" 6.54571428571429 4.40528634361233 5.84137931034483 13.1205357142857 13.781954887218 7.49397590361446 0.821428571428571 1.08547008547009 2.16190476190476 2.792 1.28070175438596 0.833333333333333 0.808510638297872 0.729166666666667 0.619469026548673 0.876288659793814 7.6214953271028 6.22033898305085 2.75352112676056 4.91946308724832 4.73979591836735 6.03267973856209 4.17132867132867 4.29959514170041 4.11340206185567 2.40366972477064 1.88235294117647 8.13125 1.97674418604651 7.84210526315789 9.22680412371134 4.14035087719298 8.32038834951456 8.49056603773585 6.876 7.19327731092437 7.79545454545455 5.06730769230769 4.47150259067358 5.40697674418605 8.76470588235294 9.14457831325301 7.64583333333333 2.0381679389313
"ENSG00000238084" 40.9428571428571 39.863436123348 36.8689655172414 28.1964285714286 34.4285714285714 35.3765060240964 20.9761904761905 24.5641025641026 14.3428571428571 11.064 17.2017543859649 21.5648148148148 17.9574468085106 19.40625 22.2389380530973 19.6185567010309 38.7383177570093 58.9406779661017 41.9260563380282 40.2751677852349 55.734693877551 30.8692810457516 40.1083916083916 34.587044534413 40.7938144329897 54.8165137614679 46.0840336134454 29.740625 65.2720930232558 28.2105263157895 28.6185567010309 16.8947368421053 16.0776699029126 24.311320754717 27.668 27.1008403361345 40.2386363636364 27 30.2901554404145 13.4593023255814 37.4241486068111 33.0481927710843 34.96875 18.9134860050891
"ENSG00000238231" 6.36571428571429 6.2511013215859 2.24137931034483 7.95982142857143 6.50375939849624 4.15361445783132 1.1547619047619 1.48717948717949 1.93333333333333 1.736 1.3859649122807 0.935185185185185 1.52127659574468 1.80208333333333 1.30088495575221 1.16494845360825 9.2803738317757 4.39830508474576 2.26408450704225 3.83892617449664 3.77551020408163 4.2483660130719 10.8146853146853 3.2995951417004 6.5 2.30275229357798 4.40336134453782 10.15625 1.42325581395349 9.20394736842105 7.91752577319588 2.77777777777778 5.66019417475728 11.5849056603774 11.412 8.15686274509804 3.57954545454545 5.52884615384615 3.53367875647668 9.43604651162791 9.10835913312694 7.85542168674699 14.6145833333333 6.40203562340967
"ENSG00000239636" 23.4171428571429 24.9823788546256 14.0551724137931 20.5178571428571 27.3759398496241 11.0421686746988 18.0833333333333 22.7179487179487 115.52380952381 113.736 24.1842105263158 19.7962962962963 18.7127659574468 26.5625 29.070796460177 19.7010309278351 20.696261682243 95.6694915254237 19.0739436619718 14.0536912751678 14.3010204081633 16.8692810457516 12.3356643356643 16.3684210526316 7.78350515463918 5.44954128440367 5.39495798319328 44.909375 4.2 27.4605263157895 16.659793814433 8.21052631578947 18.7572815533981 21.2452830188679 22.156 24.7282913165266 42.8409090909091 119.788461538462 13.2694300518135 24.2267441860465 13.3715170278638 25.1084337349398 23.78125 88.2010178117048
"ENSG00000240553" 69.78 68.5506607929515 81.9931034482759 54.1205357142857 54.7368421052632 48.9849397590361 65.3809523809524 39.2564102564103 38.7714285714286 41.512 97.5789473684211 101.611111111111 31.2872340425532 36.8125 41.2389380530973 30.2371134020619 63.1775700934579 72.4406779661017 163.823943661972 51.9127516778523 73.719387755102 54.0261437908497 60.6153846153846 63.1781376518219 65.5154639175258 55.5642201834862 12.0504201680672 83.565625 12.1395348837209 41.6842105263158 46.7113402061856 19.1228070175439 28.5242718446602 54.3490566037736 54.988 57.406162464986 102 42.9423076923077 34.2849740932642 119.796511627907 58.2941176470588 64.8795180722892 56.3645833333333 7.02290076335878
"ENSG00000241014" 675.48 463.95154185022 538.179310344828 535.875 576.503759398496 520.80421686747 221.869047619048 232.350427350427 472.780952380952 419.8 218.517543859649 211.851851851852 177.489361702128 289.208333333333 304.469026548673 216.329896907216 634.116822429907 652.85593220339 628.165492957746 408.51677852349 410.908163265306 466.235294117647 226.066433566434 429.032388663968 246.762886597938 153.279816513761 204.394957983193 719.678125 84.8255813953488 808.792763157895 595.639175257732 266.076023391813 545.728155339806 588.660377358491 291.7 325.095238095238 663.943181818182 736.673076923077 293.927461139896 632.924418604651 646.798761609907 797.650602409639 541.708333333333 263.17048346056
"ENSG00000241547" 11.9628571428571 14.374449339207 13.9862068965517 12.3705357142857 13.8571428571429 9.10542168674699 6.85714285714286 6.82051282051282 37.0857142857143 33.976 7.8859649122807 7.49074074074074 6.36170212765957 8.02083333333333 7.38938053097345 5.28865979381443 14.1822429906542 34.5169491525424 45.6795774647887 11.3154362416107 13.3877551020408 12.0849673202614 22.5244755244755 12.9716599190283 8.81958762886598 7.79816513761468 6.32773109243697 17.2 3.52093023255814 15.0131578947368 26.9587628865979 10.2748538011696 23.0194174757282 18.7169811320755 15.532 12.1652661064426 18.625 12.4134615384615 12.6165803108808 14.5116279069767 21.9195046439628 21.9277108433735 19.59375 4.32824427480916
"ENSG00000242125" 1343.33428571429 1775.87224669604 1505.26206896552 1443.71875 1939.40601503759 1223.26506024096 618.428571428571 768.692307692308 1275.19047619048 1080.968 748.394736842105 689.25 597.574468085106 813.65625 912.619469026549 664.051546391753 1837.04672897196 7579.89830508475 3536.45422535211 1956.6711409396 2398.0612244898 1703.81699346405 4298.93706293706 1845.94331983806 777.489690721649 612.619266055046 885.27731092437 3610.746875 1243.3 1737.22368421053 3399.90721649485 1305.39766081871 1853.16504854369 2765.35849056604 2019.376 1891.77591036415 2687.43181818182 4177.25 1618.37305699482 890.273255813953 3526.44582043344 2120.26506024096 2615.92708333333 849.106870229008
"ENSG00000243749" 201.242857142857 211.519823788546 182.848275862069 188.714285714286 190.398496240602 162.674698795181 32.4047619047619 43.7777777777778 26.2 23.088 24.859649122807 29.8981481481481 35.3617021276596 42.75 36.0530973451327 39.0412371134021 193.242990654206 231.813559322034 270.947183098592 116.214765100671 114.362244897959 133.320261437908 52.7622377622378 123.744939271255 106.716494845361 54.6284403669725 57.0084033613445 220.29375 24.2302325581395 203.983552631579 152.463917525773 74.7836257309941 96.1844660194175 112.839622641509 56.192 58.9719887955182 119.147727272727 134.5 86.1088082901554 133.494186046512 192.306501547988 206.55421686747 154.96875 85.5979643765903
"ENSG00000244038" 6971.48285714286 7831.8986784141 11604.5448275862 9529.46428571429 9090.44360902256 6125.87048192771 3382.60714285714 3425.21367521368 3325.91428571429 2940.264 3474.74561403509 3757.7962962963 2672.06382978723 3787.05208333333 3691.09734513274 3168.53608247423 7641.84112149533 17115.9830508475 21797.0492957746 5404.97986577181 8941.07142857143 5647.08496732026 8043.28671328671 5687.44534412955 7277.34536082474 6480.76146788991 6067.71428571429 9994.4125 3451.83720930233 6686.39144736842 10725.3711340206 11453.081871345 10655.5436893204 6976.53773584906 6319.776 6655.45098039216 8442 13112.9230769231 8178.9274611399 10068.9709302326 10168.6780185759 9464.97590361446 7570.20833333333 4861.55216284987
